alpha,gk_gamma,niter_tn,niter_hcc,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std
0.051795,1e-05,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249
0.051795,1.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,1.3e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,1.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,1.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,1.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,1.8e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,2.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,2.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,2.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,2.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,3.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,3.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,3.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,4.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,4.6e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,5.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,5.6e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,6.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,6.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,7.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,8.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,8.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,9.8e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,0.000107,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,0.000118,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,0.000129,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,0.000142,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,0.000156,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,0.000171,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.051795,0.000187,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.051795,0.000206,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.051795,0.000226,3,4,0.7652,0.0249,0.7628,0.0238,0.8326,0.0256
0.051795,0.000248,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,0.000272,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,0.000298,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.051795,0.000327,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.051795,0.000359,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.051795,0.000394,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.051795,0.000433,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.051795,0.000475,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.051795,0.000521,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.051795,0.000572,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.051795,0.000628,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256
0.051795,0.000689,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256
0.051795,0.000756,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.051795,0.00083,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.051795,0.000911,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.051795,0.001,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.071969,0.0,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243
0.071969,1e-06,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243
0.071969,2e-06,3,4,0.7653,0.0239,0.7628,0.0228,0.8327,0.0245
0.071969,3e-06,3,4,0.7652,0.0239,0.7628,0.0229,0.8327,0.0245
0.071969,4e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249
0.071969,5e-06,3,4,0.7652,0.024,0.7628,0.023,0.8327,0.0246
0.071969,6e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,7e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249
0.071969,8e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,9e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,1e-05,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0248
0.071969,1.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,1.3e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,1.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,1.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,1.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,1.8e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,2.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,2.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,2.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,2.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,3.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,3.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,3.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,4.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,4.6e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,5.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,5.6e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,6.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,6.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,7.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.071969,8.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,8.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,9.8e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,0.000107,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,0.000118,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.071969,0.000129,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.071969,0.000142,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.071969,0.000156,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,0.000171,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,0.000187,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,0.000206,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.071969,0.000226,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.071969,0.000248,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.071969,0.000272,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.071969,0.000298,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.071969,0.000327,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.071969,0.000359,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.071969,0.000394,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.071969,0.000433,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256
0.071969,0.000475,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256
0.071969,0.000521,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.071969,0.000572,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.071969,0.000628,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.071969,0.000689,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.071969,0.000756,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0256
0.071969,0.00083,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.071969,0.000911,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0255
0.071969,0.001,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0256
0.1,0.0,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243
0.1,1e-06,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243
0.1,2e-06,3,4,0.7653,0.0239,0.7628,0.0228,0.8327,0.0245
0.1,3e-06,3,4,0.7652,0.0239,0.7628,0.0229,0.8327,0.0245
0.1,4e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249
0.1,5e-06,3,4,0.7652,0.024,0.7628,0.023,0.8327,0.0246
0.1,6e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,7e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0248
0.1,8e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,9e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,1e-05,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249
0.1,1.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,1.3e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,1.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,1.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,1.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,1.8e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,2.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,2.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,2.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,2.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,3.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,3.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,3.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,4.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,4.6e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,5.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,5.6e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,6.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,6.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,7.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,8.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.1,8.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.1,9.8e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.1,0.000107,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,0.000118,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,0.000129,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,0.000142,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.1,0.000156,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.1,0.000171,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.1,0.000187,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.1,0.000206,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.1,0.000226,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.1,0.000248,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.1,0.000272,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.1,0.000298,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256
0.1,0.000327,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256
0.1,0.000359,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256
0.1,0.000394,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.1,0.000433,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.1,0.000475,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.1,0.000521,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.1,0.000572,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.1,0.000628,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.1,0.000689,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0256
0.1,0.000756,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0256
0.1,0.00083,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.1,0.000911,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0257
0.1,0.001,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0257
0.13895,0.0,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243
0.13895,1e-06,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243
0.13895,2e-06,3,4,0.7653,0.0239,0.7628,0.0228,0.8327,0.0245
0.13895,3e-06,3,4,0.7652,0.0239,0.7628,0.0229,0.8327,0.0245
0.13895,4e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249
0.13895,5e-06,3,4,0.7652,0.024,0.7628,0.023,0.8327,0.0246
0.13895,6e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,7e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249
0.13895,8e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,9e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,1e-05,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249
0.13895,1.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,1.3e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,1.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,1.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,1.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,1.8e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,2.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,2.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,2.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,2.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,3.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,3.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,3.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,4.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,4.6e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,5.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,5.6e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.13895,6.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.13895,6.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.13895,7.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,8.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,8.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,9.8e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.13895,0.000107,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.13895,0.000118,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.13895,0.000129,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.13895,0.000142,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.13895,0.000156,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.13895,0.000171,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.13895,0.000187,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.13895,0.000206,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256
0.13895,0.000226,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256
0.13895,0.000248,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.13895,0.000272,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256
0.13895,0.000298,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.13895,0.000327,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.13895,0.000359,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.13895,0.000394,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.13895,0.000433,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0255
0.13895,0.000475,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.13895,0.000521,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0256
0.13895,0.000572,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.13895,0.000628,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0257
0.13895,0.000689,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0258
0.13895,0.000756,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0258
0.13895,0.00083,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0258
0.13895,0.000911,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0257
0.13895,0.001,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0257
0.19307,0.0,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243
0.19307,1e-06,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243
0.19307,2e-06,3,4,0.7653,0.0239,0.7628,0.0228,0.8327,0.0245
0.19307,3e-06,3,4,0.7652,0.0239,0.7628,0.0229,0.8327,0.0245
0.19307,4e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249
0.19307,5e-06,3,4,0.7652,0.024,0.7628,0.023,0.8327,0.0246
0.19307,6e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.19307,7e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249
0.19307,8e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.19307,9e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.19307,1e-05,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249
0.19307,1.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.19307,1.3e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.19307,1.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.19307,1.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.19307,1.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.19307,1.8e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.19307,2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.19307,2.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.19307,2.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.19307,2.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.19307,2.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.19307,3.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.19307,3.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.19307,3.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.19307,4.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.19307,4.6e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.19307,5.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8326,0.0256
0.19307,5.6e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.19307,6.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.19307,6.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.19307,7.4e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.19307,8.1e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.19307,8.9e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.19307,9.8e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.19307,0.000107,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.19307,0.000118,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.19307,0.000129,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256
0.19307,0.000142,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256
0.19307,0.000156,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.19307,0.000171,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.19307,0.000187,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.19307,0.000206,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.19307,0.000226,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.19307,0.000248,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.19307,0.000272,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0256
0.19307,0.000298,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.19307,0.000327,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.19307,0.000359,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0256
0.19307,0.000394,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0257
0.19307,0.000433,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0257
0.19307,0.000475,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0258
0.19307,0.000521,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0258
0.19307,0.000572,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0258
0.19307,0.000628,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0258
0.19307,0.000689,3,4,0.7641,0.0253,0.7617,0.0242,0.8328,0.0258
0.19307,0.000756,3,4,0.7641,0.0253,0.7617,0.0242,0.8328,0.0258
0.19307,0.00083,3,4,0.7629,0.0259,0.7605,0.0248,0.8328,0.0258
0.19307,0.000911,3,4,0.7629,0.0259,0.7605,0.0248,0.8329,0.0258
0.19307,0.001,3,4,0.7629,0.0259,0.7605,0.0248,0.833,0.0258
0.26827,0.0,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243
0.26827,1e-06,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243
0.26827,2e-06,3,4,0.7653,0.0239,0.7628,0.0228,0.8327,0.0245
0.26827,3e-06,3,4,0.7652,0.0239,0.7628,0.0229,0.8327,0.0245
0.26827,4e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249
0.26827,5e-06,3,4,0.7652,0.024,0.7628,0.023,0.8327,0.0246
0.26827,6e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.26827,7e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249
0.26827,8e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.26827,9e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.26827,1e-05,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249
0.26827,1.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.26827,1.3e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.26827,1.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.26827,1.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.26827,1.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.26827,1.8e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.26827,2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.26827,2.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.26827,2.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.26827,2.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.26827,2.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
