alpha,gk_gamma,niter_tn,niter_hcc,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.071969,0.000113,3,0,0.7305,0.0218,0.6696,0.0419,0.726,0.0608,333.1876
0.071969,0.000127,3,0,0.7288,0.0226,0.6684,0.0421,0.7265,0.0607,333.1876
0.071969,0.000144,3,0,0.7288,0.0226,0.6684,0.0421,0.7263,0.0592,333.1876
0.071969,0.000162,3,0,0.7271,0.0232,0.667,0.0418,0.7276,0.0605,333.1876
0.071969,0.000183,3,0,0.7271,0.0232,0.667,0.0418,0.7291,0.0606,333.1876
0.071969,0.000207,3,0,0.7254,0.025,0.6659,0.0432,0.73,0.0594,333.1876
0.071969,0.000234,3,0,0.7254,0.025,0.6659,0.0432,0.7317,0.059,333.1876
0.071969,0.000264,3,0,0.7254,0.025,0.6659,0.0432,0.7315,0.062,333.1876
0.071969,0.000298,3,0,0.7254,0.025,0.6659,0.0432,0.7329,0.0618,333.1876
0.071969,0.000336,3,0,0.7254,0.0208,0.6677,0.0383,0.7345,0.0621,333.1876
0.071969,0.000379,3,0,0.7254,0.0208,0.6677,0.0383,0.7353,0.06,333.1876
0.071969,0.000428,3,0,0.7254,0.0208,0.6677,0.0383,0.7361,0.0608,333.1876
0.071969,0.000483,3,0,0.7254,0.0208,0.6677,0.0383,0.7365,0.0605,333.1876
0.071969,0.000546,3,0,0.7254,0.0208,0.6677,0.0383,0.738,0.0592,333.1876
0.071969,0.000616,3,0,0.7254,0.0208,0.6677,0.0383,0.739,0.0585,333.1876
0.071969,0.000695,3,0,0.7254,0.0208,0.6677,0.0383,0.7393,0.0576,333.1876
0.071969,0.000785,3,0,0.7238,0.0212,0.6663,0.0374,0.7401,0.0579,333.1876
0.071969,0.000886,3,0,0.7238,0.0212,0.6663,0.0374,0.7397,0.0579,333.1876
0.071969,0.001,3,0,0.7238,0.0212,0.6663,0.0374,0.7403,0.0574,333.1876
0.1,0.0001,3,0,0.7288,0.0226,0.6684,0.0421,0.7271,0.0591,333.1876
0.1,0.000113,3,0,0.7288,0.0226,0.6684,0.0421,0.7271,0.0597,333.1876
0.1,0.000127,3,0,0.7271,0.0232,0.667,0.0418,0.729,0.0601,333.1876
0.1,0.000144,3,0,0.7254,0.025,0.6659,0.0432,0.7297,0.06,333.1876
0.1,0.000162,3,0,0.7254,0.025,0.6659,0.0432,0.7312,0.0588,333.1876
0.1,0.000183,3,0,0.7254,0.025,0.6659,0.0432,0.7313,0.0609,333.1876
0.1,0.000207,3,0,0.7254,0.025,0.6659,0.0432,0.7325,0.0614,333.1876
0.1,0.000234,3,0,0.7237,0.0227,0.6645,0.0418,0.7338,0.0618,333.1876
0.1,0.000264,3,0,0.7254,0.0208,0.6677,0.0383,0.7345,0.0606,333.1876
0.1,0.000298,3,0,0.7254,0.0208,0.6677,0.0383,0.7359,0.0608,333.1876
0.1,0.000336,3,0,0.7254,0.0208,0.6677,0.0383,0.7364,0.0606,333.1876
0.1,0.000379,3,0,0.7254,0.0208,0.6677,0.0383,0.7382,0.0595,333.1876
0.1,0.000428,3,0,0.7254,0.0208,0.6677,0.0383,0.7397,0.0581,333.1876
0.1,0.000483,3,0,0.722,0.0229,0.6654,0.0406,0.7395,0.0582,333.1876
0.1,0.000546,3,0,0.722,0.0229,0.6654,0.0406,0.74,0.0569,333.1876
0.1,0.000616,3,0,0.7204,0.023,0.664,0.0396,0.7406,0.0582,333.1876
0.1,0.000695,3,0,0.722,0.0229,0.6654,0.0406,0.7415,0.0594,333.1876
0.1,0.000785,3,0,0.722,0.0229,0.6654,0.0406,0.7408,0.0577,333.1876
0.1,0.000886,3,0,0.722,0.0229,0.6654,0.0406,0.7415,0.0578,333.1876
0.1,0.001,3,0,0.7238,0.0212,0.6665,0.039,0.7428,0.0573,333.1876
0.13895,0.0001,3,0,0.7271,0.0232,0.667,0.0418,0.7293,0.0602,333.1876
0.13895,0.000113,3,0,0.7254,0.025,0.6659,0.0432,0.7303,0.0599,333.1876
0.13895,0.000127,3,0,0.7254,0.025,0.6659,0.0432,0.7316,0.0598,333.1876
