alpha,gk_gamma,niter_tn,niter_hcc,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.372759,0.000546,3,0,0.7328,0.0561,0.7303,0.0578,0.7971,0.0565,344.2044
0.372759,0.000695,3,0,0.7283,0.0502,0.7258,0.0519,0.7962,0.0566,344.2044
0.372759,0.000886,3,0,0.7254,0.0508,0.723,0.0525,0.7953,0.0574,344.2044
0.372759,0.001129,3,0,0.7194,0.0516,0.7172,0.0528,0.7956,0.0581,344.2044
0.372759,0.001438,3,0,0.7179,0.0543,0.716,0.0555,0.7963,0.057,344.2044
0.372759,0.001833,3,0,0.7224,0.0614,0.7199,0.0618,0.7999,0.0572,344.2044
0.372759,0.002336,3,0,0.7328,0.049,0.7278,0.0513,0.8037,0.0577,344.2044
0.372759,0.002976,3,0,0.7313,0.0379,0.7176,0.0436,0.8079,0.0555,344.2044
0.372759,0.003793,3,0,0.7298,0.0362,0.7095,0.0462,0.8128,0.0499,344.2044
0.372759,0.004833,3,0,0.7224,0.0346,0.6984,0.045,0.8081,0.0475,344.2044
0.372759,0.006158,3,0,0.7134,0.035,0.6852,0.0471,0.8018,0.0446,344.2044
0.372759,0.007848,3,0,0.7045,0.0336,0.6735,0.0453,0.7986,0.0439,344.2044
0.372759,0.01,3,0,0.7045,0.0321,0.6714,0.0444,0.7954,0.045,344.2044
0.517947,0.0001,3,0,0.7403,0.0559,0.7365,0.0582,0.8024,0.0558,344.2044
0.517947,0.000127,3,0,0.7373,0.0541,0.7332,0.0564,0.8011,0.0554,344.2044
0.517947,0.000162,3,0,0.7373,0.0523,0.7334,0.0542,0.8005,0.0556,344.2044
0.517947,0.000207,3,0,0.7358,0.0541,0.732,0.0557,0.7994,0.0561,344.2044
0.517947,0.000264,3,0,0.7328,0.059,0.7293,0.0602,0.7986,0.0564,344.2044
0.517947,0.000336,3,0,0.7298,0.059,0.7266,0.0602,0.7977,0.0563,344.2044
0.517947,0.000428,3,0,0.7313,0.0601,0.7287,0.0613,0.7962,0.0563,344.2044
0.517947,0.000546,3,0,0.7313,0.0601,0.7287,0.0613,0.795,0.0568,344.2044
0.517947,0.000695,3,0,0.7268,0.058,0.7241,0.0589,0.7939,0.0565,344.2044
0.517947,0.000886,3,0,0.7209,0.0545,0.7185,0.0557,0.7918,0.0566,344.2044
0.517947,0.001129,3,0,0.7179,0.0547,0.7157,0.0558,0.7913,0.0562,344.2044
0.517947,0.001438,3,0,0.7164,0.0536,0.7143,0.0549,0.7925,0.0552,344.2044
0.517947,0.001833,3,0,0.7194,0.0558,0.7171,0.0568,0.7942,0.0554,344.2044
0.517947,0.002336,3,0,0.7224,0.0537,0.7177,0.0546,0.7973,0.0573,344.2044
0.517947,0.002976,3,0,0.7268,0.0428,0.7134,0.0444,0.8051,0.0566,344.2044
0.517947,0.003793,3,0,0.7194,0.0305,0.6935,0.0408,0.8106,0.054,344.2044
0.517947,0.004833,3,0,0.7015,0.0366,0.6676,0.0504,0.8097,0.0471,344.2044
0.517947,0.006158,3,0,0.7045,0.0329,0.6689,0.0471,0.8049,0.046,344.2044
0.517947,0.007848,3,0,0.703,0.031,0.6655,0.0443,0.8006,0.0453,344.2044
0.517947,0.01,3,0,0.7,0.0277,0.6616,0.0398,0.7974,0.0451,344.2044
0.719686,0.0001,3,0,0.7388,0.0542,0.7348,0.0564,0.7993,0.056,344.2044
0.719686,0.000127,3,0,0.7373,0.055,0.7334,0.0571,0.7988,0.0561,344.2044
0.719686,0.000162,3,0,0.7388,0.0542,0.7351,0.0562,0.7981,0.0565,344.2044
0.719686,0.000207,3,0,0.7388,0.0542,0.7351,0.0562,0.7974,0.0572,344.2044
0.719686,0.000264,3,0,0.7373,0.0559,0.7335,0.0579,0.7962,0.0565,344.2044
0.719686,0.000336,3,0,0.7358,0.0541,0.7318,0.0559,0.7956,0.0567,344.2044
0.719686,0.000428,3,0,0.7343,0.0584,0.7304,0.0601,0.7944,0.0559,344.2044
0.719686,0.000546,3,0,0.7283,0.0579,0.7247,0.0593,0.7938,0.0555,344.2044
0.719686,0.000695,3,0,0.7253,0.0585,0.7216,0.0595,0.7905,0.0548,344.2044
0.719686,0.000886,3,0,0.7209,0.0585,0.718,0.0594,0.7878,0.055,344.2044
0.719686,0.001129,3,0,0.7209,0.0589,0.7179,0.0599,0.7873,0.0536,344.2044
0.719686,0.001438,3,0,0.7149,0.0684,0.712,0.0696,0.7873,0.054,344.2044
0.719686,0.001833,3,0,0.7134,0.0667,0.7105,0.068,0.7877,0.0549,344.2044
0.719686,0.002336,3,0,0.7209,0.0601,0.7149,0.0615,0.7894,0.0554,344.2044
0.719686,0.002976,3,0,0.7194,0.0486,0.7022,0.0519,0.7953,0.0566,344.2044
0.719686,0.003793,3,0,0.694,0.0284,0.654,0.0405,0.8056,0.0559,344.2044
0.719686,0.004833,3,0,0.6687,0.0261,0.6147,0.033,0.8134,0.0525,344.2044
0.719686,0.006158,3,0,0.6642,0.0214,0.6079,0.0261,0.8087,0.0477,344.2044
0.719686,0.007848,3,0,0.6627,0.0225,0.6055,0.0283,0.8035,0.0437,344.2044
0.719686,0.01,3,0,0.6612,0.02,0.6032,0.0247,0.7989,0.0438,344.2044
1.0,0.0001,3,0,0.7149,0.0619,0.6944,0.0801,0.7675,0.0686,344.2044
1.0,0.000127,3,0,0.7179,0.0631,0.7002,0.0777,0.7541,0.0663,344.2044
1.0,0.000162,3,0,0.7254,0.0559,0.7084,0.0688,0.7731,0.068,344.2044
