alpha,gk_gamma,niter_tn,niter_hcc,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.019307,0.001233,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.001322,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.001417,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.00152,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.00163,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.001748,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.001874,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.002009,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.002154,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.00231,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
