alpha,gk_gamma,niter_tn,niter_hcc,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.13895,0.001129,3,0,0.8026,0.0412,0.7986,0.0416,0.8704,0.0463,47.7709
0.13895,0.001438,3,0,0.8026,0.0412,0.7986,0.0416,0.8706,0.0463,47.7709
0.13895,0.001833,3,0,0.8026,0.0412,0.7986,0.0416,0.8715,0.0461,47.7709
0.13895,0.002336,3,0,0.8052,0.0394,0.8013,0.0397,0.8722,0.0458,47.7709
0.13895,0.002976,3,0,0.8061,0.0404,0.8021,0.0407,0.8731,0.0446,47.7709
0.13895,0.003793,3,0,0.8079,0.0378,0.8038,0.0386,0.8738,0.0445,47.7709
0.13895,0.004833,3,0,0.8079,0.0373,0.804,0.0382,0.8746,0.0436,47.7709
0.13895,0.006158,3,0,0.8097,0.0388,0.8057,0.0397,0.8761,0.0434,47.7709
0.13895,0.007848,3,0,0.8088,0.0413,0.8049,0.0424,0.8778,0.043,47.7709
0.13895,0.01,3,0,0.8096,0.0414,0.806,0.0425,0.8795,0.0417,47.7709
0.19307,0.0001,3,0,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.19307,0.000127,3,0,0.8009,0.043,0.797,0.0431,0.8685,0.0468,47.7709
0.19307,0.000162,3,0,0.8018,0.0405,0.7978,0.041,0.8687,0.0468,47.7709
0.19307,0.000207,3,0,0.8018,0.0405,0.7978,0.041,0.8687,0.0468,47.7709
0.19307,0.000264,3,0,0.8026,0.0412,0.7986,0.0416,0.8689,0.0468,47.7709
0.19307,0.000336,3,0,0.8026,0.0412,0.7986,0.0416,0.8691,0.0466,47.7709
0.19307,0.000428,3,0,0.8026,0.0412,0.7986,0.0416,0.8693,0.0467,47.7709
0.19307,0.000546,3,0,0.8026,0.0412,0.7986,0.0416,0.8697,0.0465,47.7709
0.19307,0.000695,3,0,0.8026,0.0412,0.7986,0.0416,0.8702,0.0464,47.7709
0.19307,0.000886,3,0,0.8026,0.0412,0.7986,0.0416,0.8705,0.0464,47.7709
0.19307,0.001129,3,0,0.8026,0.0412,0.7986,0.0416,0.8711,0.0462,47.7709
0.19307,0.001438,3,0,0.8052,0.0394,0.8013,0.0397,0.8719,0.046,47.7709
0.19307,0.001833,3,0,0.8052,0.0394,0.8013,0.0397,0.8727,0.0451,47.7709
0.19307,0.002336,3,0,0.807,0.0401,0.803,0.0407,0.8735,0.0444,47.7709
0.19307,0.002976,3,0,0.8088,0.0379,0.8048,0.0387,0.8743,0.044,47.7709
0.19307,0.003793,3,0,0.8097,0.0388,0.8057,0.0397,0.8754,0.0432,47.7709
0.19307,0.004833,3,0,0.8061,0.0395,0.8022,0.0408,0.8771,0.0431,47.7709
0.19307,0.006158,3,0,0.8096,0.0414,0.806,0.0425,0.879,0.0419,47.7709
0.19307,0.007848,3,0,0.8114,0.043,0.8077,0.0441,0.8803,0.0413,47.7709
0.19307,0.01,3,0,0.814,0.0407,0.8101,0.0422,0.8818,0.0406,47.7709
0.26827,0.0001,3,0,0.8018,0.0405,0.7978,0.041,0.8687,0.0468,47.7709
